27,\U0001f476\U0001f3fb,https://static.xx.fbcdn.net/images/emoji.php/v8/z20/1/32/1f476_1f3fb.png
28,\U0001f476\U0001f3fc,https://static.xx.fbcdn.net/images/emoji.php/v8/za1/1/32/1f476_1f3fc.png
29,\U0001f476\U0001f3fd,https://static.xx.fbcdn.net/images/emoji.php/v8/z22/1/32/1f476_1f3fd.png
30,\U0001f476\U0001f3fe,https://static.xx.fbcdn.net/images/emoji.php/v8/za3/1/32/1f476_1f3fe.png
31,\U0001f476\U0001f3ff,https://static.xx.fbcdn.net/images/emoji.php/v8/z24/1/32/1f476_1f3ff.png
32,\U0001f466,https://static.xx.fbcdn.net/images/emoji.php/v8/zc6/1/32/1f466.png
33,\U0001f466,https://static.xx.fbcdn.net/images/emoji.php/v8/zc6/1/32/1f466.png
34,\U0001f466\U0001f3fb,https://static.xx.fbcdn.net/images/emoji.php/v8/zc1/1/32/1f466_1f3fb.png
35,\U0001f466\U0001f3fc,https://static.xx.fbcdn.net/images/emoji.php/v8/z42/1/32/1f466_1f3fc.png
36,\U0001f466\U0001f3fd,https://static.xx.fbcdn.net/images/emoji.php/v8/zc3/1/32/1f466_1f3fd.png
37,\U0001f466\U0001f3fe,https://static.xx.fbcdn.net/images/emoji.php/v8/z44/1/32/1f466_1f3fe.png
38,\U0001f466\U0001f3ff,https://static.xx.fbcdn.net/images/emoji.php/v8/zc5/1/32/1f466_1f3ff.png
39,\U0001f467,https://static.xx.fbcdn.net/images/emoji.php/v8/z47/1/32/1f467.png
40,\U0001f467\U0001f3fb,https://static.xx.fbcdn.net/images/emoji.php/v8/z82/1/32/1f467_1f3fb.png
41,\U0001f467\U0001f3fc,https://static.xx.fbcdn.net/images/emoji.php/v8/z3/1/32/1f467_1f3fc.png
42,\U0001f467\U0001f3fd,https://static.xx.fbcdn.net/images/emoji.php/v8/z84/1/32/1f467_1f3fd.png
43,\U0001f467\U0001f3fe,https://static.xx.fbcdn.net/images/emoji.php/v8/z5/1/32/1f467_1f3fe.png
44,\U0001f467,https://static.xx.fbcdn.net/images/emoji.php/v8/z47/1/32/1f467.png
45,\U0001f467\U0001f3ff,https://static.xx.fbcdn.net/images/emoji.php/v8/z86/1/32/1f467_1f3ff.png
46,\U0001f468,https://static.xx.fbcdn.net/images/emoji.php/v8/zc8/1/32/1f468.png
47,\U0001f468\U0001f3fb,https://static.xx.fbcdn.net/images/emoji.php/v8/z43/1/32/1f468_1f3fb.png
48,\U0001f468\U0001f3fc,https://static.xx.fbcdn.net/images/emoji.php/v8/zc4/1/32/1f468_1f3fc.png
49,\U0001f468\U0001f3fd,https://static.xx.fbcdn.net/images/emoji.php/v8/z45/1/32/1f468_1f3fd.png
50,\U0001f468\U0001f3fe,https://static.xx.fbcdn.net/images/emoji.php/v8/zc6/1/32/1f468_1f3fe.png
51,\U0001f468\U0001f3ff,https://static.xx.fbcdn.net/images/emoji.php/v8/z47/1/32/1f468_1f3ff.png
52,\U0001f469,https://static.xx.fbcdn.net/images/emoji.php/v8/z49/1/32/1f469.png
53,\U0001f469\U0001f3fb,https://static.xx.fbcdn.net/images/emoji.php/v8/z4/1/32/1f469_1f3fb.png
54,\U0001f469\U0001f3fc,https://static.xx.fbcdn.net/images/emoji.php/v8/z85/1/32/1f469_1f3fc.png
55,\U0001f468,https://static.xx.fbcdn.net/images/emoji.php/v8/zc8/1/32/1f468.png
56,\U0001f469\U0001f3fd,https://static.xx.fbcdn.net/images/emoji.php/v8/z6/1/32/1f469_1f3fd.png
57,\U0001f469\U0001f3fe,https://static.xx.fbcdn.net/images/emoji.php/v8/z87/1/32/1f469_1f3fe.png
58,\U0001f469\U0001f3ff,https://static.xx.fbcdn.net/images/emoji.php/v8/z8/1/32/1f469_1f3ff.png
59,\U0001f471,https://static.xx.fbcdn.net/images/emoji.php/v8/ze0/1/32/1f471.png
60,\U0001f471\U0001f3fb,https://static.xx.fbcdn.net/images/emoji.php/v8/z5b/1/32/1f471_1f3fb.png
61,\U0001f471\U0001f3fc,https://static.xx.fbcdn.net/images/emoji.php/v8/zdc/1/32/1f471_1f3fc.png
62,\U0001f471\U0001f3fd,https://static.xx.fbcdn.net/images/emoji.php/v8/z5d/1/32/1f471_1f3fd.png
63,\U0001f471\U0001f3fe,https://static.xx.fbcdn.net/images/emoji.php/v8/zde/1/32/1f471_1f3fe.png
64,\U0001f471\U0001f3ff,https://static.xx.fbcdn.net/images/emoji.php/v8/z5f/1/32/1f471_1f3ff.png
65,\U0001f474,https://static.xx.fbcdn.net/images/emoji.php/v8/z63/1/32/1f474.png
66,\U0001f469,https://static.xx.fbcdn.net/images/emoji.php/v8/z49/1/32/1f469.png
67,\U0001f474\U0001f3fb,https://static.xx.fbcdn.net/images/emoji.php/v8/z9e/1/32/1f474_1f3fb.png
68,\U0001f474\U0001f3fc,https://static.xx.fbcdn.net/images/emoji.php/v8/z1f/1/32/1f474_1f3fc.png
69,\U0001f474\U0001f3fd,https://static.xx.fbcdn.net/images/emoji.php/v8/za0/1/32/1f474_1f3fd.png
70,\U0001f474\U0001f3fe,https://static.xx.fbcdn.net/images/emoji.php/v8/z21/1/32/1f474_1f3fe.png
71,\U0001f474\U0001f3ff,https://static.xx.fbcdn.net/images/emoji.php/v8/za2/1/32/1f474_1f3ff.png
72,\U0001f475,https://static.xx.fbcdn.net/images/emoji.php/v8/ze4/1/32/1f475.png
73,\U0001f475\U0001f3fb,https://static.xx.fbcdn.net/images/emoji.php/v8/z5f/1/32/1f475_1f3fb.png
74,\U0001f475\U0001f3fc,https://static.xx.fbcdn.net/images/emoji.php/v8/ze0/1/32/1f475_1f3fc.png
75,\U0001f475\U0001f3fd,https://static.xx.fbcdn.net/images/emoji.php/v8/z61/1/32/1f475_1f3fd.png
76,\U0001f475\U0001f3fe,https://static.xx.fbcdn.net/images/emoji.php/v8/ze2/1/32/1f475_1f3fe.png
77,\U0001f471,https://static.xx.fbcdn.net/images/emoji.php/v8/ze0/1/32/1f471.png
78,\U0001f475\U0001f3ff,https://static.xx.fbcdn.net/images/emoji.php/v8/z63/1/32/1f475_1f3ff.png
79,\U0001f472,https://static.xx.fbcdn.net/images/emoji.php/v8/z61/1/32/1f472.png
80,\U0001f472\U0001f3fb,https://static.xx.fbcdn.net/images/emoji.php/v8/z1c/1/32/1f472_1f3fb.png
81,\U0001f472\U0001f3fc,https://static.xx.fbcdn.net/images/emoji.php/v8/z9d/1/32/1f472_1f3fc.png
82,\U0001f472\U0001f3fd,https://static.xx.fbcdn.net/images/emoji.php/v8/z1e/1/32/1f472_1f3fd.png
83,\U0001f472\U0001f3fe,https://static.xx.fbcdn.net/images/emoji.php/v8/z9f/1/32/1f472_1f3fe.png
84,\U0001f472\U0001f3ff,https://static.xx.fbcdn.net/images/emoji.php/v8/z20/1/32/1f472_1f3ff.png
85,\U0001f473,https://static.xx.fbcdn.net/images/emoji.php/v8/ze2/1/32/1f473.png
86,\U0001f473\U0001f3fb,https://static.xx.fbcdn.net/images/emoji.php/v8/zdd/1/32/1f473_1f3fb.png
87,\U0001f473\U0001f3fc,https://static.xx.fbcdn.net/images/emoji.php/v8/z5e/1/32/1f473_1f3fc.png
88,\U0001f474,https://static.xx.fbcdn.net/images/emoji.php/v8/z63/1/32/1f474.png
89,\U0001f473\U0001f3fd,https://static.xx.fbcdn.net/images/emoji.php/v8/zdf/1/32/1f473_1f3fd.png
90,\U0001f473\U0001f3fe,https://static.xx.fbcdn.net/images/emoji.php/v8/z60/1/32/1f473_1f3fe.png
91,\U0001f473\U0001f3ff,https://static.xx.fbcdn.net/images/emoji.php/v8/ze1/1/32/1f473_1f3ff.png
92,\U0001f46e,https://static.xx.fbcdn.net/images/emoji.php/v8/z75/1/32/1f46e.png
93,\U0001f46e\U0001f3fb,https://static.xx.fbcdn.net/images/emoji.php/v8/z30/1/32/1f46e_1f3fb.png
94,\U0001f46e\U0001f3fc,https://static.xx.fbcdn.net/images/emoji.php/v8/zb1/1/32/1f46e_1f3fc.png
95,\U0001f46e\U0001f3fd,https://static.xx.fbcdn.net/images/emoji.php/v8/z32/1/32/1f46e_1f3fd.png
96,\U0001f46e\U0001f3fe,https://static.xx.fbcdn.net/images/emoji.php/v8/zb3/1/32/1f46e_1f3fe.png
97,\U0001f46e\U0001f3ff,https://static.xx.fbcdn.net/images/emoji.php/v8/z34/1/32/1f46e_1f3ff.png
98,\U0001f477,https://static.xx.fbcdn.net/images/emoji.php/v8/ze6/1/32/1f477.png
99,\U0001f475,https://static.xx.fbcdn.net/images/emoji.php/v8/ze4/1/32/1f475.png
100,\U0001f477\U0001f3fb,https://static.xx.fbcdn.net/images/emoji.php/v8/ze1/1/32/1f477_1f3fb.png
101,\U0001f477\U0001f3fc,https://static.xx.fbcdn.net/images/emoji.php/v8/z62/1/32/1f477_1f3fc.png
102,\U0001f477\U0001f3fd,https://static.xx.fbcdn.net/images/emoji.php/v8/ze3/1/32/1f477_1f3fd.png
103,\U0001f477\U0001f3fe,https://static.xx.fbcdn.net/images/emoji.php/v8/z64/1/32/1f477_1f3fe.png
104,\U0001f477\U0001f3ff,https://static.xx.fbcdn.net/images/emoji.php/v8/ze5/1/32/1f477_1f3ff.png
105,\U0001f482,https://static.xx.fbcdn.net/images/emoji.php/v8/z0/1/32/1f482.png
106,\U0001f482\U0001f3fb,https://static.xx.fbcdn.net/images/emoji.php/v8/z7b/1/32/1f482_1f3fb.png
107,\U0001f482\U0001f3fc,https://static.xx.fbcdn.net/images/emoji.php/v8/zfc/1/32/1f482_1f3fc.png
108,\U0001f482\U0001f3fd,https://static.xx.fbcdn.net/images/emoji.php/v8/z7d/1/32/1f482_1f3fd.png
109,\U0001f482\U0001f3fe,https://static.xx.fbcdn.net/images/emoji.php/v8/zfe/1/32/1f482_1f3fe.png
110,\U0001f472,https://static.xx.fbcdn.net/images/emoji.php/v8/z61/1/32/1f472.png
111,\U0001f60a,https://static.xx.fbcdn.net/images/emoji.php/v8/z39/1/32/1f60a.png
112,\U0001f482\U0001f3ff,https://static.xx.fbcdn.net/images/emoji.php/v8/z7f/1/32/1f482_1f3ff.png
113,\U0001f385,https://static.xx.fbcdn.net/images/emoji.php/v8/z42/1/32/1f385.png
114,\U0001f385\U0001f3fb,https://static.xx.fbcdn.net/images/emoji.php/v8/z3d/1/32/1f385_1f3fb.png
115,\U0001f385\U0001f3fc,https://static.xx.fbcdn.net/images/emoji.php/v8/zbe/1/32/1f385_1f3fc.png
116,\U0001f385\U0001f3fd,https://static.xx.fbcdn.net/images/emoji.php/v8/z3f/1/32/1f385_1f3fd.png
117,\U0001f385\U0001f3fe,https://static.xx.fbcdn.net/images/emoji.php/v8/zc0/1/32/1f385_1f3fe.png
118,\U0001f385\U0001f3ff,https://static.xx.fbcdn.net/images/emoji.php/v8/z41/1/32/1f385_1f3ff.png
119,\U0001f47c,https://static.xx.fbcdn.net/images/emoji.php/v8/z12/1/32/1f47c.png
120,\U0001f47c\U0001f3fb,https://static.xx.fbcdn.net/images/emoji.php/v8/zd/1/32/1f47c_1f3fb.png
121,\U0001f47c\U0001f3fc,https://static.xx.fbcdn.net/images/emoji.php/v8/z8e/1/32/1f47c_1f3fc.png
122,\U0001f473,https://static.xx.fbcdn.net/images/emoji.php/v8/ze2/1/32/1f473.png
123,\U0001f47c\U0001f3fd,https://static.xx.fbcdn.net/images/emoji.php/v8/zf/1/32/1f47c_1f3fd.png
124,\U0001f47c\U0001f3fe,https://static.xx.fbcdn.net/images/emoji.php/v8/z90/1/32/1f47c_1f3fe.png
125,\U0001f47c\U0001f3ff,https://static.xx.fbcdn.net/images/emoji.php/v8/z11/1/32/1f47c_1f3ff.png
126,\U0001f478,https://static.xx.fbcdn.net/images/emoji.php/v8/z67/1/32/1f478.png
127,\U0001f478\U0001f3fb,https://static.xx.fbcdn.net/images/emoji.php/v8/za2/1/32/1f478_1f3fb.png
128,\U0001f478\U0001f3fc,https://static.xx.fbcdn.net/images/emoji.php/v8/z23/1/32/1f478_1f3fc.png
129,\U0001f478\U0001f3fd,https://static.xx.fbcdn.net/images/emoji.php/v8/za4/1/32/1f478_1f3fd.png
130,\U0001f478\U0001f3fe,https://static.xx.fbcdn.net/images/emoji.php/v8/z25/1/32/1f478_1f3fe.png
131,\U0001f478\U0001f3ff,https://static.xx.fbcdn.net/images/emoji.php/v8/za6/1/32/1f478_1f3ff.png
132,\U0001f470,https://static.xx.fbcdn.net/images/emoji.php/v8/z5f/1/32/1f470.png
133,\U0001f46e,https://static.xx.fbcdn.net/images/emoji.php/v8/z75/1/32/1f46e.png
134,\U0001f470\U0001f3fb,https://static.xx.fbcdn.net/images/emoji.php/v8/z9a/1/32/1f470_1f3fb.png
135,\U0001f470\U0001f3fc,https://static.xx.fbcdn.net/images/emoji.php/v8/z1b/1/32/1f470_1f3fc.png
136,\U0001f470\U0001f3fd,https://static.xx.fbcdn.net/images/emoji.php/v8/z9c/1/32/1f470_1f3fd.png
137,\U0001f470\U0001f3fe,https://static.xx.fbcdn.net/images/emoji.php/v8/z1d/1/32/1f470_1f3fe.png
138,\U0001f470\U0001f3ff,https://static.xx.fbcdn.net/images/emoji.php/v8/z9e/1/32/1f470_1f3ff.png
139,\U0001f6b6,https://static.xx.fbcdn.net/images/emoji.php/v8/z9c/1/32/1f6b6.png
140,\U0001f6b6\U0001f3fb,https://static.xx.fbcdn.net/images/emoji.php/v8/z17/1/32/1f6b6_1f3fb.png
141,\U0001f6b6\U0001f3fc,https://static.xx.fbcdn.net/images/emoji.php/v8/z98/1/32/1f6b6_1f3fc.png
142,\U0001f6b6\U0001f3fd,https://static.xx.fbcdn.net/images/emoji.php/v8/z19/1/32/1f6b6_1f3fd.png
143,\U0001f6b6\U0001f3fe,https://static.xx.fbcdn.net/images/emoji.php/v8/z9a/1/32/1f6b6_1f3fe.png
144,\U0001f477,https://static.xx.fbcdn.net/images/emoji.php/v8/ze6/1/32/1f477.png
145,\U0001f6b6\U0001f3ff,https://static.xx.fbcdn.net/images/emoji.php/v8/z1b/1/32/1f6b6_1f3ff.png
146,\U0001f3c3,https://static.xx.fbcdn.net/images/emoji.php/v8/zf5/1/32/1f3c3.png
147,\U0001f3c3\U0001f3fb,https://static.xx.fbcdn.net/images/emoji.php/v8/zb0/1/32/1f3c3_1f3fb.png
148,\U0001f3c3\U0001f3fc,https://static.xx.fbcdn.net/images/emoji.php/v8/z31/1/32/1f3c3_1f3fc.png
149,\U0001f3c3\U0001f3fd,https://static.xx.fbcdn.net/images/emoji.php/v8/zb2/1/32/1f3c3_1f3fd.png
150,\U0001f3c3\U0001f3fe,https://static.xx.fbcdn.net/images/emoji.php/v8/z33/1/32/1f3c3_1f3fe.png
151,\U0001f3c3\U0001f3ff,https://static.xx.fbcdn.net/images/emoji.php/v8/zb4/1/32/1f3c3_1f3ff.png
152,\U0001f483,https://static.xx.fbcdn.net/images/emoji.php/v8/z81/1/32/1f483.png
153,\U0001f483\U0001f3fb,https://static.xx.fbcdn.net/images/emoji.php/v8/z3c/1/32/1f483_1f3fb.png
154,\U0001f483\U0001f3fc,https://static.xx.fbcdn.net/images/emoji.php/v8/zbd/1/32/1f483_1f3fc.png
155,\U0001f482,https://static.xx.fbcdn.net/images/emoji.php/v8/z0/1/32/1f482.png
156,\U0001f483\U0001f3fd,https://static.xx.fbcdn.net/images/emoji.php/v8/z3e/1/32/1f483_1f3fd.png
157,\U0001f483\U0001f3fe,https://static.xx.fbcdn.net/images/emoji.php/v8/zbf/1/32/1f483_1f3fe.png
158,\U0001f483\U0001f3ff,https://static.xx.fbcdn.net/images/emoji.php/v8/z40/1/32/1f483_1f3ff.png
159,\U0001f647,https://static.xx.fbcdn.net/images/emoji.php/v8/z8b/1/32/1f647.png
160,\U0001f647\U0001f3fb,https://static.xx.fbcdn.net/images/emoji.php/v8/zc6/1/32/1f647_1f3fb.png
161,\U0001f647\U0001f3fc,https://static.xx.fbcdn.net/images/emoji.php/v8/z47/1/32/1f647_1f3fc.png
162,\U0001f647\U0001f3fd,https://static.xx.fbcdn.net/images/emoji.php/v8/zc8/1/32/1f647_1f3fd.png
163,\U0001f647\U0001f3fe,https://static.xx.fbcdn.net/images/emoji.php/v8/z49/1/32/1f647_1f3fe.png
164,\U0001f647\U0001f3ff,https://static.xx.fbcdn.net/images/emoji.php/v8/zca/1/32/1f647_1f3ff.png
165,\U0001f481,https://static.xx.fbcdn.net/images/emoji.php/v8/z7f/1/32/1f481.png
166,\U0001f385,https://static.xx.fbcdn.net/images/emoji.php/v8/z42/1/32/1f385.png
167,\U0001f481\U0001f3fb,https://static.xx.fbcdn.net/images/emoji.php/v8/zba/1/32/1f481_1f3fb.png
168,\U0001f481\U0001f3fc,https://static.xx.fbcdn.net/images/emoji.php/v8/z3b/1/32/1f481_1f3fc.png
169,\U0001f481\U0001f3fd,https://static.xx.fbcdn.net/images/emoji.php/v8/zbc/1/32/1f481_1f3fd.png
170,\U0001f481\U0001f3fe,https://static.xx.fbcdn.net/images/emoji.php/v8/z3d/1/32/1f481_1f3fe.png
171,\U0001f481\U0001f3ff,https://static.xx.fbcdn.net/images/emoji.php/v8/zbe/1/32/1f481_1f3ff.png
172,\U0001f645,https://static.xx.fbcdn.net/images/emoji.php/v8/z89/1/32/1f645.png
173,\U0001f645\U0001f3fb,https://static.xx.fbcdn.net/images/emoji.php/v8/z44/1/32/1f645_1f3fb.png
174,\U0001f645\U0001f3fc,https://static.xx.fbcdn.net/images/emoji.php/v8/zc5/1/32/1f645_1f3fc.png
175,\U0001f645\U0001f3fd,https://static.xx.fbcdn.net/images/emoji.php/v8/z46/1/32/1f645_1f3fd.png
176,\U0001f645\U0001f3fe,https://static.xx.fbcdn.net/images/emoji.php/v8/zc7/1/32/1f645_1f3fe.png
177,\U0001f47c,https://static.xx.fbcdn.net/images/emoji.php/v8/z12/1/32/1f47c.png
178,\U0001f645\U0001f3ff,https://static.xx.fbcdn.net/images/emoji.php/v8/z48/1/32/1f645_1f3ff.png
179,\U0001f646,https://static.xx.fbcdn.net/images/emoji.php/v8/za/1/32/1f646.png
180,\U0001f646\U0001f3fb,https://static.xx.fbcdn.net/images/emoji.php/v8/z5/1/32/1f646_1f3fb.png
181,\U0001f646\U0001f3fc,https://static.xx.fbcdn.net/images/emoji.php/v8/z86/1/32/1f646_1f3fc.png
182,\U0001f646\U0001f3fd,https://static.xx.fbcdn.net/images/emoji.php/v8/z7/1/32/1f646_1f3fd.png
183,\U0001f646\U0001f3fe,https://static.xx.fbcdn.net/images/emoji.php/v8/z88/1/32/1f646_1f3fe.png
184,\U0001f646\U0001f3ff,https://static.xx.fbcdn.net/images/emoji.php/v8/z9/1/32/1f646_1f3ff.png
185,\U0001f64b,https://static.xx.fbcdn.net/images/emoji.php/v8/z36/1/32/1f64b.png
186,\U0001f64b\U0001f3fb,https://static.xx.fbcdn.net/images/emoji.php/v8/z31/1/32/1f64b_1f3fb.png
187,\U0001f64b\U0001f3fc,https://static.xx.fbcdn.net/images/emoji.php/v8/zb2/1/32/1f64b_1f3fc.png
188,\U0001f478,https://static.xx.fbcdn.net/images/emoji.php/v8/z67/1/32/1f478.png
189,\U0001f64b\U0001f3fd,https://static.xx.fbcdn.net/images/emoji.php/v8/z33/1/32/1f64b_1f3fd.png
190,\U0001f64b\U0001f3fe,https://static.xx.fbcdn.net/images/emoji.php/v8/zb4/1/32/1f64b_1f3fe.png
191,\U0001f64b\U0001f3ff,https://static.xx.fbcdn.net/images/emoji.php/v8/z35/1/32/1f64b_1f3ff.png
192,\U0001f64e,https://static.xx.fbcdn.net/images/emoji.php/v8/zb9/1/32/1f64e.png
193,\U0001f64e\U0001f3fb,https://static.xx.fbcdn.net/images/emoji.php/v8/z74/1/32/1f64e_1f3fb.png
194,\U0001f64e\U0001f3fc,https://static.xx.fbcdn.net/images/emoji.php/v8/zf5/1/32/1f64e_1f3fc.png
195,\U0001f64e\U0001f3fd,https://static.xx.fbcdn.net/images/emoji.php/v8/z76/1/32/1f64e_1f3fd.png
196,\U0001f64e\U0001f3fe,https://static.xx.fbcdn.net/images/emoji.php/v8/zf7/1/32/1f64e_1f3fe.png
197,\U0001f64e\U0001f3ff,https://static.xx.fbcdn.net/images/emoji.php/v8/z78/1/32/1f64e_1f3ff.png
198,\U0001f64d,https://static.xx.fbcdn.net/images/emoji.php/v8/z38/1/32/1f64d.png
199,\U0001f470,https://static.xx.fbcdn.net/images/emoji.php/v8/z5f/1/32/1f470.png
200,\U0001f64d\U0001f3fb,https://static.xx.fbcdn.net/images/emoji.php/v8/zb3/1/32/1f64d_1f3fb.png
201,\U0001f64d\U0001f3fc,https://static.xx.fbcdn.net/images/emoji.php/v8/z34/1/32/1f64d_1f3fc.png
202,\U0001f64d\U0001f3fd,https://static.xx.fbcdn.net/images/emoji.php/v8/zb5/1/32/1f64d_1f3fd.png
203,\U0001f64d\U0001f3fe,https://static.xx.fbcdn.net/images/emoji.php/v8/z36/1/32/1f64d_1f3fe.png
204,\U0001f64d\U0001f3ff,https://static.xx.fbcdn.net/images/emoji.php/v8/zb7/1/32/1f64d_1f3ff.png
205,\U0001f487,https://static.xx.fbcdn.net/images/emoji.php/v8/z85/1/32/1f487.png
206,\U0001f487\U0001f3fb,https://static.xx.fbcdn.net/images/emoji.php/v8/z40/1/32/1f487_1f3fb.png
207,\U0001f487\U0001f3fc,https://static.xx.fbcdn.net/images/emoji.php/v8/zc1/1/32/1f487_1f3fc.png
208,\U0001f487\U0001f3fd,https://static.xx.fbcdn.net/images/emoji.php/v8/z42/1/32/1f487_1f3fd.png
209,\U0001f487\U0001f3fe,https://static.xx.fbcdn.net/images/emoji.php/v8/zc3/1/32/1f487_1f3fe.png
210,\U0001f6b6,https://static.xx.fbcdn.net/images/emoji.php/v8/z9c/1/32/1f6b6.png
211,\U0001f487\U0001f3ff,https://static.xx.fbcdn.net/images/emoji.php/v8/z44/1/32/1f487_1f3ff.png
212,\U0001f486,https://static.xx.fbcdn.net/images/emoji.php/v8/z4/1/32/1f486.png
213,\U0001f486\U0001f3fb,https://static.xx.fbcdn.net/images/emoji.php/v8/z7f/1/32/1f486_1f3fb.png
214,\U0001f486\U0001f3fc,https://static.xx.fbcdn.net/images/emoji.php/v8/z0/1/32/1f486_1f3fc.png
215,\U0001f486\U0001f3fd,https://static.xx.fbcdn.net/images/emoji.php/v8/z81/1/32/1f486_1f3fd.png
216,\U0001f486\U0001f3fe,https://static.xx.fbcdn.net/images/emoji.php/v8/z2/1/32/1f486_1f3fe.png
217,\U0001f486\U0001f3ff,https://static.xx.fbcdn.net/images/emoji.php/v8/z83/1/32/1f486_1f3ff.png
218,\U0001f3c3,https://static.xx.fbcdn.net/images/emoji.php/v8/zf5/1/32/1f3c3.png
219,\U0001f642,https://static.xx.fbcdn.net/images/emoji.php/v8/z6/1/32/1f642.png
220,\U0001f483,https://static.xx.fbcdn.net/images/emoji.php/v8/z81/1/32/1f483.png
221,\U0001f46f,https://static.xx.fbcdn.net/images/emoji.php/v8/zf6/1/32/1f46f.png
222,\U0001f46b,https://static.xx.fbcdn.net/images/emoji.php/v8/zf2/1/32/1f46b.png
223,\U0001f46c,https://static.xx.fbcdn.net/images/emoji.php/v8/z73/1/32/1f46c.png
224,\U0001f46d,https://static.xx.fbcdn.net/images/emoji.php/v8/zf4/1/32/1f46d.png
225,\U0001f647,https://static.xx.fbcdn.net/images/emoji.php/v8/z8b/1/32/1f647.png
226,\U0001f481,https://static.xx.fbcdn.net/images/emoji.php/v8/z7f/1/32/1f481.png
227,\U0001f645,https://static.xx.fbcdn.net/images/emoji.php/v8/z89/1/32/1f645.png
228,\U0001f646,https://static.xx.fbcdn.net/images/emoji.php/v8/za/1/32/1f646.png
229,\U0001f64b,https://static.xx.fbcdn.net/images/emoji.php/v8/z36/1/32/1f64b.png
230,\U0000263a,https://static.xx.fbcdn.net/images/emoji.php/v8/z1/1/32/263a.png
231,\U0001f64e,https://static.xx.fbcdn.net/images/emoji.php/v8/zb9/1/32/1f64e.png
232,\U0001f64d,https://static.xx.fbcdn.net/images/emoji.php/v8/z38/1/32/1f64d.png
233,\U0001f487,https://static.xx.fbcdn.net/images/emoji.php/v8/z85/1/32/1f487.png
234,\U0001f486,https://static.xx.fbcdn.net/images/emoji.php/v8/z4/1/32/1f486.png
235,\U0001f491,https://static.xx.fbcdn.net/images/emoji.php/v8/z1e/1/32/1f491.png
236,\U0001f48f,https://static.xx.fbcdn.net/images/emoji.php/v8/z34/1/32/1f48f.png
237,\U0001f60b,https://static.xx.fbcdn.net/images/emoji.php/v8/zba/1/32/1f60b.png
